activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,False,False,False,False,False,False,0mr,Tipo de actividad,Tipos de actividades,True,False,False,MarketingAppExtActivity,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MarketingAppExtActivity/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MarketingAppExtActivity/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingAppExtActivity/describe'), ('layouts', '/services/data/v57.0/sobjects/MarketingAppExtActivity/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MarketingAppExtActivity')])"
False,,,False,False,False,False,False,False,False,False,False,False,4z8,Asignación de unidad comercial,Asignaciones de unidades comerciales,True,False,False,MarketingAppExtAssignment,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MarketingAppExtAssignment/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MarketingAppExtAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingAppExtAssignment/describe'), ('layouts', '/services/data/v57.0/sobjects/MarketingAppExtAssignment/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MarketingAppExtAssignment')])"
False,,,False,False,False,False,False,False,False,False,False,False,0mF,Extensión app de marketing,Extensiones apps de marketing,True,False,True,MarketingAppExtension,True,False,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MarketingAppExtension/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MarketingAppExtension/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingAppExtension/describe'), ('layouts', '/services/data/v57.0/sobjects/MarketingAppExtension/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MarketingAppExtension')])"
False,,,False,False,False,False,False,False,False,False,False,False,1Mx,Formulario de marketing,Formularios de marketing,True,False,True,MarketingForm,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MarketingForm/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MarketingForm/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingForm/describe'), ('quickActions', '/services/data/v57.0/sobjects/MarketingForm/quickActions'), ('layouts', '/services/data/v57.0/sobjects/MarketingForm/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MarketingForm')])"
False,ChangeEvent,MarketingForm,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Formulario de marketing,Evento de cambio de Formulario de marketing,False,False,False,MarketingFormChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MarketingFormChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/MarketingFormChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/MarketingFormChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/MarketingFormChangeEvent')])"
False,Feed,MarketingForm,False,False,False,False,True,False,False,False,False,False,,Noticias de Formulario de marketing,Noticias de Formulario de marketing,False,False,False,MarketingFormFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MarketingFormFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingFormFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/MarketingFormFeed')])"
False,,,False,False,False,False,False,False,False,False,False,False,0S0,Vínculo de marketing,Vínculos de marketing,True,False,True,MarketingLink,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MarketingLink/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MarketingLink/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingLink/describe'), ('quickActions', '/services/data/v57.0/sobjects/MarketingLink/quickActions'), ('layouts', '/services/data/v57.0/sobjects/MarketingLink/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MarketingLink')])"
False,ChangeEvent,MarketingLink,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Vínculo de marketing,Evento de cambio de Vínculo de marketing,False,False,False,MarketingLinkChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MarketingLinkChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/MarketingLinkChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/MarketingLinkChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/MarketingLinkChangeEvent')])"
False,Feed,MarketingLink,False,False,False,False,True,False,False,False,False,False,,Noticias de Vínculo de marketing,Noticias de Vínculo de marketing,False,False,False,MarketingLinkFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MarketingLinkFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/MarketingLinkFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/MarketingLinkFeed')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ib,Matching Information,Matching Information,False,False,False,MatchingInformation,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MatchingInformation/{ID}'), ('describe', '/services/data/v57.0/sobjects/MatchingInformation/describe'), ('sobject', '/services/data/v57.0/sobjects/MatchingInformation')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JD,Regla de coincidencia,Reglas de coincidencia,False,False,True,MatchingRule,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MatchingRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/MatchingRule/describe'), ('sobject', '/services/data/v57.0/sobjects/MatchingRule')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JE,Elemento de regla de coincidencia,Elementos de reglas de coincidencia,False,False,False,MatchingRuleItem,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MatchingRuleItem/{ID}'), ('describe', '/services/data/v57.0/sobjects/MatchingRuleItem/describe'), ('sobject', '/services/data/v57.0/sobjects/MatchingRuleItem')])"
False,,,True,False,False,False,False,False,False,False,False,False,0Mj,Canal de Mensajería,Canales de Mensajería,True,False,True,MessagingChannel,True,False,True,True,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MessagingChannel/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MessagingChannel/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingChannel/describe'), ('layouts', '/services/data/v57.0/sobjects/MessagingChannel/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MessagingChannel')])"
False,,,True,False,False,False,True,False,False,False,False,False,1cN,Messaging Channel Skill,Messaging Channel Skills,False,False,False,MessagingChannelSkill,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingChannelSkill/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingChannelSkill/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingChannelSkill')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Uh,MessagingConfiguration,MessagingConfigurations,False,False,False,MessagingConfiguration,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingConfiguration/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingConfiguration/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingConfiguration')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ut,Error de entrega de Mensajería,Errores de entrega de Mensajería,True,False,False,MessagingDeliveryError,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MessagingDeliveryError/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MessagingDeliveryError/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingDeliveryError/describe'), ('layouts', '/services/data/v57.0/sobjects/MessagingDeliveryError/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MessagingDeliveryError')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PA,Usuario de mensajería,Usuarios de mensajería,True,False,True,MessagingEndUser,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MessagingEndUser/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MessagingEndUser/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MessagingEndUser/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MessagingEndUser/describe'), ('quickActions', '/services/data/v57.0/sobjects/MessagingEndUser/quickActions'), ('layouts', '/services/data/v57.0/sobjects/MessagingEndUser/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MessagingEndUser')])"
False,History,MessagingEndUser,False,False,False,False,False,False,False,False,False,False,,Historial de usuario de Mensajería,Historial de usuario de Mensajería,False,False,False,MessagingEndUserHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingEndUserHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingEndUserHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingEndUserHistory')])"
False,Share,MessagingEndUser,True,False,False,False,True,False,False,False,False,False,,Compartir Usuario de mensajería,Compartir Usuario de mensajería,False,False,False,MessagingEndUserShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingEndUserShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingEndUserShare/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingEndUserShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Mm,Messaging Link,Messaging Links,True,False,False,MessagingLink,True,False,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MessagingLink/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MessagingLink/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingLink/describe'), ('layouts', '/services/data/v57.0/sobjects/MessagingLink/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MessagingLink')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Mw,Sesión de Mensajería,Sesiones de Mensajería,True,False,True,MessagingSession,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MessagingSession/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MessagingSession/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MessagingSession/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MessagingSession/describe'), ('quickActions', '/services/data/v57.0/sobjects/MessagingSession/quickActions'), ('layouts', '/services/data/v57.0/sobjects/MessagingSession/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MessagingSession')])"
False,Feed,MessagingSession,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de Sesión de Mensajería,Noticias en tiempo real de Sesión de Mensajería,False,False,False,MessagingSessionFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingSessionFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingSessionFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingSessionFeed')])"
False,History,MessagingSession,False,False,False,False,False,False,False,False,False,False,,Historial de sesión de Mensajería,Historial de sesión de Mensajería,False,False,False,MessagingSessionHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingSessionHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingSessionHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingSessionHistory')])"
False,Share,MessagingSession,True,False,False,False,True,False,False,False,False,False,,Compartir Sesión de Mensajería,Compartir Sesión de Mensajería,False,False,False,MessagingSessionShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MessagingSessionShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingSessionShare/describe'), ('sobject', '/services/data/v57.0/sobjects/MessagingSessionShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0TD,Plantilla de Mensajería,Plantillas de Mensajería,True,False,True,MessagingTemplate,True,False,True,True,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/MessagingTemplate/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/MessagingTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/MessagingTemplate/describe'), ('layouts', '/services/data/v57.0/sobjects/MessagingTemplate/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/MessagingTemplate')])"
False,,,False,False,False,False,False,False,False,False,False,False,033,Paquete de metadatos,Paquetes de metadatos,False,False,False,MetadataPackage,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MetadataPackage/{ID}'), ('describe', '/services/data/v57.0/sobjects/MetadataPackage/describe'), ('sobject', '/services/data/v57.0/sobjects/MetadataPackage')])"
False,,,False,False,False,False,False,False,False,False,False,False,04t,Versión de paquete de metadatos,Versiones de paquetes de metadatos,False,False,False,MetadataPackageVersion,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MetadataPackageVersion/{ID}'), ('describe', '/services/data/v57.0/sobjects/MetadataPackageVersion/describe'), ('sobject', '/services/data/v57.0/sobjects/MetadataPackageVersion')])"
False,,,True,False,False,False,True,False,False,False,False,False,557,Evento clave,Eventos clave,False,False,False,MilestoneType,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MilestoneType/{ID}'), ('describe', '/services/data/v57.0/sobjects/MilestoneType/describe'), ('sobject', '/services/data/v57.0/sobjects/MilestoneType')])"
False,,,True,False,False,False,True,False,False,False,False,False,1M4,Expresión de intención,Expresiones de intenciones,False,False,False,MlIntentUtterance,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MlIntentUtterance/{ID}'), ('describe', '/services/data/v57.0/sobjects/MlIntentUtterance/describe'), ('sobject', '/services/data/v57.0/sobjects/MlIntentUtterance')])"
False,,,False,False,False,False,False,False,False,False,False,False,1M9,Sugerencia de expresión de intención,Sugerencia de expresión de intención,False,False,False,MlIntentUtteranceSuggestion,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MlIntentUtteranceSuggestion/{ID}'), ('describe', '/services/data/v57.0/sobjects/MlIntentUtteranceSuggestion/describe'), ('sobject', '/services/data/v57.0/sobjects/MlIntentUtteranceSuggestion')])"
False,,,True,False,False,False,False,False,False,False,False,False,0IW,Detalle de aplicación de Mobile,Detalles de aplicación de Mobile,False,False,False,MobileApplicationDetail,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MobileApplicationDetail/{ID}'), ('describe', '/services/data/v57.0/sobjects/MobileApplicationDetail/describe'), ('sobject', '/services/data/v57.0/sobjects/MobileApplicationDetail')])"
False,,,True,False,False,False,True,False,False,False,False,False,3Or,Palabra clave de idioma de canal de mensajería,Palabras clave de idiomas de canales de mensajería,False,False,False,MsgChannelLanguageKeyword,True,False,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MsgChannelLanguageKeyword/{ID}'), ('describe', '/services/data/v57.0/sobjects/MsgChannelLanguageKeyword/describe'), ('sobject', '/services/data/v57.0/sobjects/MsgChannelLanguageKeyword')])"
False,,,True,False,False,False,True,False,False,False,False,False,0QM,Conjunto de permisos de silenciamiento,Conjunto de permisos de silenciamiento,False,False,False,MutingPermissionSet,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MutingPermissionSet/{ID}'), ('describe', '/services/data/v57.0/sobjects/MutingPermissionSet/describe'), ('sobject', '/services/data/v57.0/sobjects/MutingPermissionSet')])"
False,,,True,False,False,False,True,False,False,False,False,False,4hy,Inicio de sesión detectable de Mi dominio,Inicios de sesión detectables de Mi dominio,False,False,False,MyDomainDiscoverableLogin,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MyDomainDiscoverableLogin/{ID}'), ('describe', '/services/data/v57.0/sobjects/MyDomainDiscoverableLogin/describe'), ('sobject', '/services/data/v57.0/sobjects/MyDomainDiscoverableLogin')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Nombre,Nombres,False,False,False,Name,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Name/{ID}'), ('describe', '/services/data/v57.0/sobjects/Name/describe'), ('sobject', '/services/data/v57.0/sobjects/Name')])"
